id,dur,ip.ttl,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.connection.syn,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,response_body_len,ip.fragment.count,ip.fragments,proto,frame.time_relative,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcprtt,tcp.segments,tcp.reassembled.length,http.request,tcp.port,udp.port,arp.dst.hw_mac,icmp.type,icmp.code,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.urg,arp.duplicate-address-detected,arp.duplicate-address-frame,tcp.analysis.ack_lost_segment,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.spurious_retransmission,icmp,data.len,dtp,vlan.too_many_tags,tcp.analysis.lost_segment,tcp.analysis.retransmission.1,wlan.fc.type_subtype,tcp.connection.fin,tcp.connection.rst,ftp.response.code,arp.opcode,tcp.flags.reset,http.request.method,ct_ftp_cmd,dns.resp.ttl,service,is_ftp_login,ct_srv_src,ct_dst_src_ltm,ct_srv_dst,state,is_sm_ips_ports,attack_cat,sbytes,dbytes,dttl,sttl,spkts,dpkts,stcpb,dtcpb,sintpkt,dintpkt,dloss,sloss,label
6132.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,84.0,0,0,,102,,,71,113831519.531076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6133.0,0.015,255.0,10.200.200.102,10.200.200.101,46330.0,646.0,,,,40.0,0,0,,60,,,0,113831519.546076,4110.0,19.0,1.0,0,1.0,0,0x0010,0.031,,,,46330.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6134.0,0.0,255.0,10.200.200.102,10.200.200.101,46330.0,646.0,,,,40.0,0,0,,60,,,0,113831519.546076,4110.0,19.0,1.0,0,1.0,0,0x0010,,,,,46330.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6135.0,0.515,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831520.061076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6136.0,0.0,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831520.061076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6137.0,0.437,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831520.498076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6138.0,0.0,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831520.498076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6139.0,0.062,255.0,10.200.200.202,10.200.200.201,,,,,,381.0,0,0,,399,,,71,113831520.560076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6140.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,381.0,0,0,,399,,,71,113831520.560076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6141.0,0.203,1.0,10.0.0.2,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831520.763076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6142.0,0.0,1.0,10.0.0.2,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831520.763076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6143.0,1.014,255.0,10.200.200.202,10.200.200.201,,,,,,84.0,0,0,,102,,,71,113831521.777076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6144.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,84.0,0,0,,102,,,71,113831521.777076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6145.0,0.203,1.0,10.0.0.1,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831521.980076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6146.0,0.0,1.0,10.0.0.1,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831521.980076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6147.0,0.827,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831522.807076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6148.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831522.807076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,118.0,118.0,255.0,255.0,118.0,118.0,0.0,0,113831522.807076,113831522.900076,0.0,0.0,0.0
6149.0,0.093,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831522.900076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,118.0,118.0,255.0,255.0,118.0,118.0,0.0,0,113831522.807076,113831522.900076,0.0,0.0,0.0
6150.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831522.900076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6151.0,1.42,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831524.320076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6152.0,0.0,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831524.320076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6153.0,0.125,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831524.445076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6154.0,0.0,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831524.445076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6155.0,1.404,255.0,10.200.200.201,10.200.200.202,,,,,,118.0,0,0,,136,,,71,113831525.849076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6156.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,118.0,0,0,,136,,,71,113831525.849076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6159.0,1.186,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831527.175076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6160.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831527.175076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,118.0,118.0,255.0,255.0,118.0,118.0,0.0,0,113831527.175076,113831527.424076,0.0,0.0,0.0
6161.0,0.249,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831527.424076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,118.0,118.0,255.0,255.0,118.0,118.0,0.0,0,113831527.175076,113831527.424076,0.0,0.0,0.0
6162.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831527.424076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6163.0,0.874,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831528.298076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6164.0,0.0,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831528.298076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6165.0,0.421,255.0,10.200.200.202,10.200.200.201,,,,,,118.0,0,0,,136,,,71,113831528.719076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6166.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,118.0,0,0,,136,,,71,113831528.719076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6169.0,0.234,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831528.969076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6170.0,0.0,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831528.969076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6171.0,0.577,255.0,10.200.200.201,10.200.200.202,,,,,,84.0,0,0,,102,,,71,113831529.546076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6172.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,84.0,0,0,,102,,,71,113831529.546076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6173.0,1.217,1.0,10.0.0.2,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831530.763076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6174.0,0.0,1.0,10.0.0.2,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831530.763076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6175.0,0.343,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831531.106076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0
6176.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831531.106076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0
6177.0,0.702,255.0,10.200.200.202,10.200.200.201,,,,,,84.0,0,0,,102,,,71,113831531.808076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0
6178.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,84.0,0,0,,102,,,71,113831531.808076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0
6179.0,0.156,1.0,10.0.0.1,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831531.964076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6180.0,0.0,1.0,10.0.0.1,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831531.964076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6181.0,0.094,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831532.058076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6182.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831532.058076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6183.0,0.156,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831532.214076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6184.0,0.0,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831532.214076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6185.0,1.669,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831533.883076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6186.0,0.0,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831533.883076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6187.0,0.702,255.0,10.200.200.201,10.200.200.202,,,,,,96.0,0,0,,114,,,71,113831534.585076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6188.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,96.0,0,0,,114,,,71,113831534.585076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,114.0,102.0,255.0,255.0,114.0,102.0,0.0,0,113831534.585076,113831534.663076,0.0,0.0,0.0
6189.0,0.078,255.0,10.200.200.202,10.200.200.201,,,,,,84.0,0,0,,102,,,71,113831534.663076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,7.0,114.0,102.0,255.0,255.0,114.0,102.0,0.0,0,113831534.585076,113831534.663076,0.0,0.0,1.0
6190.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,84.0,0,0,,102,,,71,113831534.663076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0
6191.0,0.92,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831535.583076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0
6192.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831535.583076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,7.0,118.0,136.0,255.0,255.0,118.0,136.0,0.0,0,113831535.583076,113831535.848076,0.0,0.0,1.0
6193.0,0.265,255.0,10.200.200.201,10.200.200.202,,,,,,118.0,0,0,,136,,,71,113831535.848076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,118.0,136.0,255.0,255.0,118.0,136.0,0.0,0,113831535.583076,113831535.848076,0.0,0.0,0.0
6194.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,118.0,0,0,,136,,,71,113831535.848076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6197.0,0.656,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831536.660076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6198.0,0.0,1.0,10.0.0.2,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831536.660076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6199.0,0.249,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831536.909076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6200.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831536.909076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6201.0,0.827,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831537.736076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6202.0,0.0,1.0,10.0.0.1,224.0.0.2,,,646.0,646.0,,62.0,0,0,,76,,,1,113831537.736076,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6205.0,0.015,255.0,10.200.200.202,10.200.200.201,,,,,,118.0,0,0,,136,,,71,113831538.734076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6206.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,118.0,0,0,,136,,,71,113831538.734076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,136.0,102.0,255.0,255.0,136.0,102.0,0.0,0,113831538.734076,113831539.546076,0.0,0.0,0.0
6207.0,0.812,255.0,10.200.200.201,10.200.200.202,,,,,,84.0,0,0,,102,,,71,113831539.546076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,136.0,102.0,255.0,255.0,136.0,102.0,0.0,0,113831538.734076,113831539.546076,0.0,0.0,0.0
6208.0,0.0,255.0,10.200.200.201,10.200.200.202,,,,,,84.0,0,0,,102,,,71,113831539.546076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,102.0,118.0,255.0,255.0,102.0,118.0,0.0,0,113831539.546076,113831539.561076,0.0,0.0,0.0
6209.0,0.015,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831539.561076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,102.0,118.0,255.0,255.0,102.0,118.0,0.0,0,113831539.546076,113831539.561076,0.0,0.0,0.0
6210.0,0.0,255.0,10.200.200.202,10.200.200.201,,,,,,100.0,0,0,,118,,,71,113831539.561076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6211.0,1.201,1.0,10.0.0.2,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831540.762076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6212.0,0.0,1.0,10.0.0.2,224.0.0.5,,,,,,80.0,0,0,,94,,,3,113831540.762076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6213.0,0.094,255.0,10.200.200.201,10.200.200.202,,,,,,100.0,0,0,,118,,,71,113831540.856076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
